"","DEGREE","PEOCNTCT","STRESS","SLPPRBLM","WKSMOOTH","UNEMP","SATFIN","CLASS_","SATJOB","WEEKSWRK","LIFE","HEALTH","HAPPY","RINCOME","INCOM16","SEXFREQ","SOCBAR","AGE"
"2202",1,3,2,3,2,2,1,2,1,52,1,2,2,NA,3,4,NA,54
"2203",4,3,NA,NA,NA,NA,1,3,NA,0,1,1,1,NA,3,0,NA,71
"2204",0,NA,NA,NA,NA,2,3,3,3,NA,NA,NA,1,NA,2,0,NA,38
"2205",0,NA,NA,NA,NA,NA,2,3,NA,0,2,3,2,NA,3,NA,NA,88
"2206",1,4,NA,NA,NA,NA,3,1,NA,0,3,1,3,NA,2,0,NA,76
"2207",1,4,2,3,3,1,3,1,4,26,NA,NA,2,NA,2,6,5,32
"2208",0,5,NA,NA,NA,2,2,3,1,0,2,3,2,NA,3,NA,NA,26
"2209",4,4,3,2,3,2,2,3,2,32,NA,NA,2,12,4,5,6,34
"2210",1,NA,4,1,2,2,2,2,2,30,NA,NA,2,12,3,3,NA,60
"2211",1,NA,NA,NA,NA,NA,3,1,2,12,2,3,2,NA,2,3,NA,53
"2212",1,NA,NA,NA,NA,1,3,1,4,0,NA,NA,2,NA,2,2,NA,36
"2213",1,NA,3,3,2,2,2,2,1,52,1,1,2,11,2,6,NA,25
"2214",4,NA,5,4,1,2,1,1,1,52,1,1,1,9,1,4,NA,53
"2215",0,NA,NA,NA,NA,1,2,2,2,0,NA,NA,2,NA,3,1,NA,34
"2216",1,NA,1,3,2,NA,3,2,1,52,1,1,1,11,4,2,NA,56
"2217",1,3,5,4,1,1,1,2,1,52,NA,NA,1,3,2,0,NA,35
"2218",2,NA,3,4,2,2,1,2,2,52,1,1,1,12,NA,NA,NA,30
"2219",1,NA,1,2,3,1,3,2,4,52,2,3,2,10,3,3,NA,47
"2220",1,4,3,1,2,1,3,1,1,50,NA,NA,3,8,3,4,5,26
"2221",1,NA,3,1,1,2,1,3,1,52,NA,NA,2,12,3,0,4,33
"2222",1,NA,2,2,3,1,2,3,2,36,2,2,2,12,2,1,NA,32
"2223",4,NA,2,3,2,NA,2,3,1,52,1,2,1,12,3,5,5,42
"2224",2,1,NA,NA,NA,2,2,3,NA,0,1,2,1,NA,2,5,NA,29
"2225",1,1,1,1,3,1,2,2,3,52,2,1,3,12,3,1,NA,26
"2226",4,NA,NA,NA,NA,2,2,3,3,0,NA,NA,2,NA,2,NA,NA,43
"2227",1,4,NA,NA,NA,1,2,2,2,52,1,1,1,12,2,5,NA,28
"2228",2,NA,4,1,2,NA,1,3,1,52,2,2,2,12,2,0,NA,41
"2229",1,2,NA,NA,NA,NA,2,2,1,0,1,3,2,NA,2,4,5,36
"2230",3,NA,4,3,2,NA,3,3,1,52,1,2,1,12,3,5,NA,48
"2231",3,NA,4,4,2,2,1,3,3,52,NA,NA,1,12,4,3,5,28
"2232",3,5,2,1,1,2,1,2,1,52,NA,NA,1,12,5,5,6,37
"2233",1,2,3,3,2,NA,3,2,2,52,2,2,2,NA,3,1,4,61
"2234",1,NA,2,3,1,2,1,3,4,52,1,2,2,12,2,3,NA,40
"2235",1,3,2,1,2,NA,3,2,2,12,2,4,2,4,3,5,2,24
"2236",0,2,NA,NA,NA,NA,2,3,2,0,2,2,2,NA,3,1,NA,21
"2237",1,NA,5,4,2,2,NA,2,2,52,NA,NA,2,2,3,NA,NA,58
"2238",2,NA,1,1,4,NA,2,2,4,52,NA,2,3,12,3,6,6,47
"2239",1,4,3,1,2,NA,3,1,2,51,NA,4,2,NA,3,4,6,31
"2240",1,3,NA,NA,NA,1,2,2,2,30,2,2,2,12,2,4,NA,44
"2241",3,NA,1,3,3,NA,2,2,2,52,1,1,1,12,3,NA,4,27
"2242",3,1,NA,NA,NA,1,2,3,NA,0,NA,NA,2,NA,2,0,2,65
"2243",1,NA,NA,NA,NA,NA,3,2,1,32,3,4,3,7,2,5,5,42
"2244",4,4,3,3,1,2,1,3,1,46,NA,NA,2,12,3,3,6,31
"2245",4,3,NA,NA,NA,NA,1,3,2,52,1,2,1,12,1,5,6,66
"2246",1,NA,5,3,1,NA,2,3,1,52,1,2,2,1,5,5,NA,47
"2247",0,2,1,2,3,NA,2,2,2,NA,2,2,2,10,3,4,NA,49
"2248",0,NA,NA,NA,NA,2,3,2,NA,0,1,3,2,NA,2,0,NA,52
"2249",1,NA,NA,NA,NA,2,2,3,NA,0,3,2,1,NA,NA,NA,NA,79
"2250",2,3,NA,NA,NA,1,2,2,2,0,1,2,2,NA,2,0,NA,64
"2251",0,NA,NA,NA,NA,1,2,3,1,26,3,3,2,NA,2,3,NA,42
"2252",1,5,NA,NA,NA,NA,3,2,1,52,1,3,2,12,3,2,NA,58
"2253",1,2,NA,NA,NA,NA,2,2,2,45,2,2,2,12,NA,4,NA,59
"2254",1,NA,1,2,2,NA,3,2,2,40,2,1,1,8,2,2,3,55
"2255",0,NA,2,1,3,NA,3,2,1,0,2,3,2,NA,2,3,6,35
"2256",1,2,1,1,1,2,1,3,1,52,NA,NA,2,1,4,0,5,44
"2257",1,NA,4,2,2,1,2,2,2,40,NA,NA,2,NA,4,3,NA,43
"2258",1,NA,NA,NA,NA,1,3,1,3,40,2,1,3,6,2,3,NA,25
"2259",0,NA,1,4,2,1,2,2,1,52,1,2,3,11,3,4,NA,58
"2260",3,NA,NA,NA,NA,2,1,3,NA,0,NA,NA,2,NA,3,2,6,62
"2261",3,NA,2,2,2,1,3,3,2,52,1,2,2,12,4,3,NA,48
"2262",3,3,NA,NA,NA,2,2,4,NA,0,1,2,2,NA,4,2,NA,64
"2263",1,NA,1,1,2,2,3,3,2,52,NA,NA,3,12,3,2,6,49
"2264",3,NA,4,4,2,1,1,3,1,52,1,2,1,12,4,4,NA,38
"2265",3,2,NA,NA,NA,2,1,3,NA,3,NA,NA,2,NA,4,3,5,33
"2266",3,5,1,1,1,2,1,2,1,36,NA,NA,1,12,2,NA,NA,58
"2267",2,NA,4,3,2,2,2,2,1,20,2,2,2,9,3,3,NA,41
"2268",4,NA,3,2,2,NA,2,3,1,52,1,2,1,12,3,0,NA,70
"2269",1,NA,3,3,2,2,2,2,3,52,NA,NA,1,12,3,4,NA,56
"2270",1,NA,NA,NA,NA,2,2,2,NA,0,2,3,2,NA,3,2,NA,62
"2271",3,NA,NA,NA,NA,NA,1,3,NA,0,2,2,1,12,4,5,6,62
"2272",0,NA,NA,NA,NA,NA,2,2,NA,0,1,1,1,NA,1,5,NA,63
"2273",1,4,3,3,2,2,3,2,2,52,NA,NA,2,12,2,6,NA,30
"2274",0,2,3,4,2,1,3,2,2,52,NA,NA,2,3,3,2,NA,46
"2275",1,NA,NA,NA,NA,NA,2,2,1,0,1,1,1,NA,2,1,NA,50
"2276",1,NA,3,2,2,2,1,3,1,52,1,2,1,12,3,5,NA,30
"2277",0,3,NA,NA,NA,2,2,2,NA,0,NA,NA,2,NA,2,0,NA,68
"2278",1,4,2,3,2,NA,1,3,2,52,1,2,2,12,3,3,NA,60
"2279",1,3,NA,NA,NA,NA,1,3,1,0,1,3,1,NA,3,5,NA,29
"2280",0,NA,NA,NA,NA,2,2,2,1,0,NA,NA,2,NA,3,4,NA,37
"2281",1,2,NA,NA,NA,1,3,2,1,52,2,3,2,11,1,3,NA,47
"2282",1,NA,3,2,2,NA,1,2,1,52,1,2,1,12,3,5,NA,51
"2283",3,NA,3,3,1,2,1,3,1,52,NA,NA,1,9,2,0,6,39
"2284",0,NA,NA,NA,NA,2,2,1,NA,0,NA,NA,2,NA,3,NA,NA,70
"2285",1,NA,5,2,2,1,2,2,1,52,2,2,2,12,3,5,NA,26
"2286",1,NA,2,1,1,2,1,3,1,52,NA,NA,1,12,3,0,NA,58
"2287",1,5,NA,NA,NA,NA,3,1,NA,32,3,4,3,NA,3,0,NA,58
"2288",4,NA,4,4,2,1,3,3,2,46,1,1,3,12,3,1,NA,62
"2289",3,4,NA,NA,NA,2,2,3,2,52,NA,NA,2,12,3,4,4,41
"2290",2,NA,3,4,2,2,2,2,1,52,2,2,2,11,3,2,NA,48
"2291",2,NA,NA,NA,NA,1,2,3,2,0,2,1,2,NA,2,3,NA,33
"2292",2,NA,3,2,2,1,2,2,1,52,NA,NA,2,12,3,4,NA,51
"2293",4,3,NA,NA,NA,1,3,2,1,52,1,3,2,12,2,2,NA,62
"2294",1,2,3,1,2,1,2,2,2,52,NA,NA,3,11,2,4,6,40
"2295",1,3,4,3,2,1,3,2,1,52,NA,NA,2,12,2,5,6,41
"2296",1,4,NA,NA,NA,2,3,2,2,52,NA,NA,2,NA,3,0,NA,65
"2297",2,NA,3,1,2,2,1,3,1,52,NA,NA,1,12,3,2,NA,39
"2298",3,4,NA,NA,NA,NA,3,1,1,0,1,4,2,NA,3,0,NA,49
"2299",4,NA,NA,NA,NA,NA,1,3,NA,0,1,2,1,NA,5,4,6,76
"2300",1,NA,NA,NA,NA,NA,3,1,NA,0,3,2,2,NA,4,0,NA,70
"2301",0,NA,NA,NA,NA,NA,2,2,1,0,2,1,1,NA,3,NA,NA,53
"2302",1,NA,NA,2,NA,2,1,2,1,52,NA,NA,1,NA,3,0,NA,55
"2303",1,1,4,1,1,NA,3,2,2,52,1,2,1,8,2,2,6,59
"2304",1,NA,NA,NA,NA,NA,1,2,NA,0,1,3,2,NA,2,0,NA,73
"2305",1,4,NA,NA,NA,2,1,2,1,0,2,2,1,NA,2,NA,NA,78
"2306",1,NA,NA,NA,NA,1,3,2,2,16,NA,NA,1,NA,3,5,NA,32
"2307",3,5,NA,NA,NA,NA,2,2,1,52,2,2,2,12,4,4,NA,41
"2308",1,3,NA,NA,NA,2,2,2,1,51,1,2,1,12,4,3,NA,62
"2309",1,NA,3,2,3,2,1,2,2,52,NA,NA,2,12,3,NA,NA,58
"2310",1,4,NA,NA,NA,2,1,3,1,52,NA,NA,2,12,1,4,NA,39
"2311",1,1,NA,NA,NA,1,2,2,2,0,NA,NA,2,NA,3,0,NA,43
"2312",1,NA,2,1,3,NA,1,3,2,52,1,1,1,12,1,4,4,22
"2313",1,NA,3,3,2,2,2,3,1,52,1,2,2,12,2,2,NA,33
"2314",3,NA,2,2,3,NA,2,1,2,52,2,3,2,11,4,5,4,27
"2315",3,4,4,4,1,1,1,2,1,52,NA,NA,2,12,2,0,NA,46
"2316",3,2,NA,NA,NA,2,2,2,2,52,2,2,2,12,3,0,NA,62
"2317",1,2,NA,NA,NA,NA,1,3,1,52,2,3,2,12,3,NA,2,28
"2318",0,2,NA,NA,NA,NA,2,1,NA,0,2,3,2,NA,1,4,NA,75
"2319",0,NA,3,1,3,NA,2,2,3,16,2,2,2,2,3,1,NA,43
"2320",2,4,NA,NA,NA,1,2,2,2,52,1,1,3,12,4,4,NA,31
"2321",3,NA,3,2,2,NA,3,2,4,12,2,2,2,NA,1,0,6,32
"2322",1,2,NA,NA,NA,1,2,2,2,50,2,2,2,12,3,4,NA,23
"2323",1,NA,NA,NA,NA,2,2,2,1,0,2,2,1,NA,3,5,NA,25
"2324",4,NA,4,4,2,2,2,2,1,52,NA,NA,1,12,2,4,NA,45
"2325",1,1,NA,NA,NA,NA,2,2,NA,0,1,2,1,NA,5,5,6,34
"2326",2,4,NA,NA,NA,2,2,2,2,52,NA,NA,1,12,3,NA,NA,57
"2327",2,NA,NA,NA,NA,NA,2,1,NA,0,2,4,3,NA,3,1,6,70
"2328",1,NA,NA,NA,NA,1,2,2,3,52,NA,NA,1,11,3,4,6,39
"2329",1,2,NA,NA,NA,NA,2,3,NA,0,1,2,2,NA,3,0,NA,63
"2330",0,3,NA,NA,NA,1,2,1,2,0,2,4,2,NA,2,NA,NA,59
"2331",1,3,NA,NA,NA,2,1,2,1,52,1,1,1,12,3,4,NA,58
"2332",2,3,3,2,2,2,3,2,2,52,1,2,3,NA,2,NA,NA,30
"2333",1,4,NA,NA,NA,1,3,1,2,28,NA,NA,3,2,1,6,3,31
"2334",1,NA,NA,NA,NA,NA,2,2,NA,0,1,2,2,NA,4,4,5,27
"2335",4,NA,3,2,2,2,1,3,1,26,2,2,2,12,3,3,NA,43
"2336",1,NA,3,1,2,2,1,3,1,48,1,1,2,NA,4,1,NA,31
"2337",2,4,4,2,2,NA,2,3,2,13,1,1,1,9,2,6,NA,44
"2338",3,3,2,2,2,NA,1,3,4,49,2,1,2,NA,3,4,3,26
"2339",1,3,3,2,2,NA,2,2,1,52,1,1,2,12,2,5,NA,24
"2340",1,NA,3,2,3,NA,2,2,3,52,3,2,2,NA,1,3,NA,38
"2341",0,NA,NA,NA,NA,2,3,1,4,0,2,2,2,NA,3,2,NA,38
"2342",1,2,3,1,2,NA,2,2,1,32,1,2,1,NA,2,5,5,51
"2343",2,1,3,4,2,NA,2,2,2,52,1,2,2,12,2,3,5,44
"2344",0,NA,NA,NA,NA,2,3,3,NA,21,2,2,1,12,1,0,NA,67
"2345",1,NA,4,3,1,2,1,3,1,52,NA,NA,1,11,2,3,5,65
"2346",1,NA,NA,NA,NA,2,2,2,NA,0,NA,NA,2,NA,3,0,NA,85
"2347",1,1,NA,NA,NA,2,3,2,NA,26,1,2,1,NA,2,5,NA,20
"2348",1,NA,2,1,1,2,1,2,2,51,2,1,2,3,3,0,NA,19
"2349",0,NA,NA,NA,NA,2,3,1,2,32,3,3,3,5,1,4,NA,45
"2350",1,NA,4,2,2,2,2,1,1,40,2,2,2,1,2,0,NA,74
"2351",1,4,1,1,4,1,2,2,2,52,2,3,2,12,1,6,NA,31
"2352",1,2,3,3,2,2,2,2,1,52,1,2,2,12,3,3,NA,54
"2353",3,2,NA,NA,NA,NA,1,4,NA,0,1,3,1,NA,3,0,NA,82
"2354",1,2,3,2,2,2,1,2,1,35,NA,NA,2,12,2,3,4,49
"2355",1,1,NA,NA,NA,2,3,2,3,52,1,2,2,9,1,0,NA,50
"2356",1,1,NA,NA,NA,2,1,3,1,52,2,2,2,10,2,3,NA,21
"2357",2,NA,NA,NA,NA,1,3,1,1,0,NA,NA,2,NA,3,3,4,37
"2358",3,NA,4,3,2,2,2,2,2,52,2,2,2,11,2,0,NA,42
"2359",1,NA,NA,NA,NA,2,2,3,NA,52,1,1,3,NA,3,0,NA,83
"2360",1,NA,NA,NA,NA,NA,1,2,NA,0,2,2,1,NA,2,0,NA,86
"2361",1,3,4,3,2,1,2,3,1,52,1,2,1,11,2,3,NA,60
"2362",1,NA,NA,NA,NA,2,2,2,NA,0,NA,NA,1,NA,2,0,6,77
"2363",3,3,NA,NA,NA,1,2,2,1,52,NA,NA,2,NA,3,3,NA,44
"2364",3,NA,2,4,1,2,2,2,1,52,NA,NA,2,9,2,2,6,54
"2365",1,NA,3,1,3,NA,1,2,3,49,1,1,2,12,2,2,2,48
"2366",3,NA,3,2,2,NA,2,3,2,52,1,1,2,12,4,0,5,76
"2367",1,2,2,2,2,2,1,2,2,52,NA,NA,2,NA,2,1,6,64
"2368",1,3,2,2,3,2,1,2,1,52,2,2,2,12,2,NA,NA,64
"2369",1,NA,4,4,1,2,1,2,1,52,1,1,2,12,3,4,NA,32
"2370",1,3,3,2,1,1,2,2,1,52,NA,NA,1,12,2,NA,4,50
"2371",1,3,NA,NA,NA,2,2,2,NA,26,1,2,1,7,3,5,NA,47
"2372",0,2,NA,NA,NA,NA,2,1,1,0,2,1,2,NA,2,4,5,34
"2373",2,NA,2,2,3,2,3,3,3,52,NA,NA,2,12,3,4,3,59
"2374",4,NA,2,2,2,1,3,3,1,52,NA,NA,2,12,3,NA,3,40
"2375",1,NA,NA,NA,NA,2,1,3,1,0,1,4,2,NA,3,0,NA,52
"2376",3,NA,NA,NA,NA,2,3,3,NA,0,2,4,3,NA,2,NA,NA,79
"2377",1,NA,3,4,2,NA,3,1,2,52,1,2,1,9,2,3,2,24
"2378",3,4,2,2,2,1,2,2,1,50,1,2,2,11,4,3,NA,24
"2379",1,NA,NA,NA,NA,NA,3,2,NA,52,2,1,1,3,2,3,4,23
"2380",1,NA,2,1,2,1,3,2,2,40,1,3,2,6,2,5,NA,26
"2381",1,4,5,4,2,NA,3,2,2,46,1,2,2,10,3,5,5,30
"2382",1,NA,NA,NA,NA,2,3,2,2,30,1,1,2,12,2,5,NA,28
"2383",1,3,2,2,1,1,1,2,1,52,NA,NA,2,12,1,4,5,49
"2384",1,NA,NA,NA,NA,2,3,3,NA,52,NA,NA,2,9,3,3,4,27
"2385",3,3,2,3,1,1,1,2,1,52,1,2,2,12,3,1,NA,38
"2386",1,1,NA,NA,NA,2,1,3,1,52,1,2,1,12,3,4,NA,27
"2387",3,NA,2,1,3,NA,1,2,2,52,2,1,2,12,3,4,3,54
"2388",4,3,NA,NA,NA,1,3,2,1,52,NA,NA,2,12,3,3,5,49
"2389",1,1,4,2,2,NA,2,2,2,50,2,2,1,1,3,2,6,38
"2390",1,3,NA,NA,NA,1,3,2,3,52,NA,NA,3,12,2,0,6,61
"2391",1,1,NA,NA,NA,2,1,3,NA,0,NA,NA,2,NA,4,0,6,64
"2392",1,NA,NA,NA,NA,NA,2,3,NA,0,2,1,2,NA,3,0,NA,49
"2393",1,NA,2,2,2,NA,3,2,3,52,2,3,2,12,2,5,4,28
"2394",2,NA,5,1,2,NA,1,3,1,52,1,1,1,11,3,3,6,40
"2395",1,NA,2,1,2,1,3,2,3,52,2,2,2,1,2,6,NA,20
"2396",1,NA,NA,NA,NA,NA,3,2,3,16,2,3,2,12,3,3,6,35
"2397",1,NA,3,3,3,2,2,2,4,52,NA,NA,3,12,2,3,NA,56
"2398",1,3,NA,NA,NA,2,1,3,1,52,NA,NA,2,12,2,3,6,54
"2399",1,4,3,3,2,2,2,2,2,49,NA,NA,1,12,3,4,3,24
"2400",4,NA,3,2,1,1,1,3,2,52,1,1,1,12,3,3,NA,38
"2401",1,NA,2,1,1,2,2,3,2,45,2,2,2,12,3,0,NA,47
"2402",3,3,NA,NA,NA,2,1,3,1,47,2,2,1,12,2,1,NA,55
"2403",4,NA,1,2,3,2,2,2,3,52,NA,NA,2,12,4,0,5,54
"2404",1,NA,NA,NA,NA,NA,1,3,NA,0,1,1,1,NA,3,0,NA,69
"2405",0,3,4,3,1,1,1,3,1,52,NA,NA,1,9,1,5,5,30
"2406",3,2,NA,NA,NA,NA,2,2,2,0,2,1,2,NA,3,4,NA,39
"2407",3,NA,4,2,2,2,1,3,2,52,NA,NA,1,12,3,4,4,54
"2408",2,NA,NA,NA,NA,2,2,2,2,0,1,3,1,NA,NA,5,NA,58
"2409",1,NA,NA,NA,NA,1,2,2,NA,50,1,2,2,NA,3,3,NA,64
"2410",3,3,NA,NA,NA,2,2,3,1,52,2,2,2,12,3,4,NA,58
"2411",1,3,NA,NA,NA,NA,2,3,1,32,1,1,1,NA,3,5,2,26
"2412",2,2,4,3,2,NA,1,3,1,52,2,2,1,12,3,4,NA,51
"2413",1,NA,5,2,2,NA,2,3,1,50,1,2,2,7,3,NA,NA,51
"2414",0,NA,NA,NA,NA,NA,1,3,1,0,NA,4,3,NA,2,0,NA,57
"2415",1,3,3,4,2,NA,2,2,2,52,1,2,2,8,3,NA,5,31
"2416",1,2,3,2,2,1,2,2,3,52,NA,NA,3,12,2,1,6,44
"2417",3,NA,1,3,1,2,1,2,1,36,NA,NA,1,12,2,NA,NA,63
"2418",1,NA,2,1,2,2,1,3,2,52,2,1,2,12,3,0,NA,27
"2419",0,4,3,2,3,1,2,2,2,36,NA,NA,2,12,2,NA,NA,48
"2420",1,4,NA,NA,NA,2,2,2,1,52,2,1,1,12,2,3,NA,58
"2421",3,4,NA,NA,NA,NA,1,3,1,52,2,1,1,12,3,5,6,31
"2422",1,NA,2,1,2,NA,3,2,2,52,1,2,1,12,1,3,NA,39
"2423",3,NA,3,2,1,2,2,2,1,52,NA,NA,1,12,4,6,5,30
"2424",1,2,NA,NA,NA,NA,2,NA,NA,0,2,3,3,NA,1,NA,NA,79
"2425",0,2,NA,NA,NA,1,3,3,1,0,1,4,3,NA,3,NA,NA,53
"2426",1,5,5,1,2,1,3,1,1,10,NA,NA,3,NA,2,NA,NA,48
"2427",1,2,NA,NA,NA,NA,2,1,NA,0,1,2,2,NA,3,5,NA,69
"2428",4,NA,3,4,2,2,1,3,1,15,NA,NA,1,12,3,NA,4,67
"2429",0,NA,NA,NA,NA,2,1,3,NA,0,2,4,2,NA,3,NA,NA,87
"2430",4,5,NA,NA,NA,NA,2,2,3,36,2,2,2,12,2,3,6,45
"2431",1,2,NA,NA,NA,NA,1,2,NA,0,2,2,2,NA,3,0,NA,81
"2432",1,1,NA,NA,NA,2,1,2,1,52,NA,NA,2,NA,2,NA,NA,57
"2433",0,1,NA,NA,NA,2,2,1,NA,0,2,4,2,NA,2,NA,NA,72
"2434",2,NA,1,2,2,NA,2,3,3,50,2,2,2,12,3,5,NA,29
"2435",1,NA,NA,NA,NA,2,1,2,1,0,1,2,1,10,2,5,NA,48
"2436",0,1,NA,NA,NA,NA,2,3,NA,0,3,4,3,NA,3,NA,NA,35
"2437",0,NA,NA,2,2,NA,NA,NA,2,NA,NA,2,2,5,2,0,NA,23
"2438",2,NA,3,2,2,1,2,2,1,52,NA,NA,1,11,1,3,NA,42
"2439",1,3,3,4,2,2,2,2,1,52,2,2,1,NA,1,4,NA,57
"2440",0,NA,NA,NA,NA,NA,2,3,NA,0,2,3,2,NA,1,1,NA,70
"2441",1,NA,NA,NA,NA,1,1,1,1,0,NA,NA,2,NA,2,3,NA,39
"2442",1,NA,NA,NA,NA,1,2,3,4,0,NA,NA,2,NA,4,1,4,31
"2443",0,1,NA,NA,NA,NA,1,3,2,NA,2,2,1,10,3,5,5,38
"2444",1,NA,NA,NA,NA,NA,3,1,NA,0,2,3,2,NA,5,0,NA,56
"2445",1,NA,NA,NA,NA,2,2,3,NA,0,NA,NA,1,NA,3,NA,NA,87
"2446",1,NA,NA,NA,NA,1,3,2,3,0,NA,NA,3,NA,2,4,4,34
"2447",0,4,3,1,2,NA,3,2,3,50,2,3,2,10,2,0,6,62
"2448",0,NA,3,4,2,2,2,2,2,52,NA,NA,2,10,2,1,6,62
"2449",0,2,NA,NA,NA,2,3,1,NA,0,NA,NA,2,NA,1,2,NA,59
"2450",1,1,3,4,1,2,3,1,1,52,2,1,1,5,2,3,NA,62
"2451",1,NA,3,4,3,2,2,2,1,45,2,2,1,12,3,3,NA,52
"2452",0,2,NA,NA,NA,2,2,3,NA,0,NA,NA,3,NA,1,0,5,81
"2453",1,NA,NA,NA,NA,NA,1,3,NA,0,NA,3,3,NA,3,0,NA,84
"2454",1,NA,2,3,3,1,2,2,3,52,2,3,3,12,2,4,NA,26
"2455",2,NA,5,2,1,NA,2,2,1,52,1,1,1,11,2,1,NA,71
"2456",0,NA,3,2,2,1,2,2,2,32,NA,NA,2,NA,2,5,4,37
"2457",1,4,4,1,2,2,2,2,1,52,1,1,1,10,2,3,NA,74
"2458",1,2,NA,NA,NA,NA,2,2,2,52,2,1,2,11,2,3,6,50
"2459",3,3,2,3,2,2,2,2,1,52,2,1,1,12,5,5,NA,40
"2460",1,NA,NA,NA,NA,2,3,2,NA,0,2,3,3,NA,2,0,NA,66
"2461",2,4,NA,NA,NA,1,3,1,1,0,NA,NA,1,NA,3,4,NA,40
"2462",3,NA,NA,NA,NA,NA,2,2,NA,0,2,1,2,NA,3,2,NA,61
"2463",1,3,NA,NA,NA,1,3,2,3,3,NA,NA,2,2,2,5,6,24
"2464",1,2,5,4,2,2,2,3,2,52,2,1,2,11,2,5,NA,20
"2465",1,NA,3,1,2,2,2,3,1,52,2,2,2,11,2,5,NA,40
"2466",1,NA,5,1,1,NA,2,3,1,52,2,1,1,12,3,5,NA,56
"2467",1,NA,3,2,2,2,2,2,2,48,NA,NA,1,12,1,0,NA,64
"2468",0,2,NA,NA,NA,2,2,3,NA,0,NA,NA,1,NA,2,0,NA,84
"2469",1,5,NA,NA,NA,2,1,2,1,35,NA,NA,2,NA,4,5,NA,38
"2470",0,NA,NA,NA,NA,2,2,2,2,52,2,2,2,9,4,3,NA,34
"2471",0,NA,3,4,2,NA,2,2,1,52,2,2,2,7,2,NA,NA,35
"2472",4,1,NA,NA,NA,NA,1,2,NA,0,1,2,2,NA,2,NA,NA,65
"2473",1,NA,NA,NA,NA,2,2,3,NA,0,NA,NA,2,NA,3,1,NA,71
"2474",3,4,3,4,2,2,1,3,1,52,1,1,1,12,3,3,NA,38
"2475",2,NA,3,3,2,2,2,2,2,52,NA,NA,2,12,4,1,5,53
"2476",1,NA,NA,NA,NA,1,2,1,NA,0,1,4,2,NA,2,NA,NA,64
"2477",2,NA,NA,NA,NA,1,2,3,NA,0,NA,NA,2,NA,1,0,NA,72
"2478",4,3,NA,NA,NA,NA,2,3,1,52,1,2,1,12,1,4,NA,37
"2479",1,4,NA,NA,NA,2,1,2,1,10,2,2,1,NA,4,5,NA,28
"2480",1,3,4,2,2,2,2,2,2,52,NA,NA,2,12,2,4,NA,55
"2481",1,NA,NA,NA,NA,2,2,2,NA,0,2,2,2,NA,2,0,NA,48
"2482",1,4,4,2,1,2,2,2,1,51,2,2,1,11,4,0,NA,53
"2483",0,2,NA,NA,NA,1,3,2,1,32,NA,NA,2,9,2,NA,NA,45
"2484",1,NA,3,2,2,1,3,2,2,52,NA,NA,2,11,2,3,6,56
"2485",2,1,NA,NA,NA,2,2,3,NA,0,NA,NA,1,NA,2,0,NA,86
"2486",1,4,NA,NA,NA,1,2,3,NA,0,NA,NA,3,NA,1,5,4,46
"2487",1,4,NA,NA,NA,NA,3,2,1,NA,2,2,3,NA,2,5,4,29
"2488",1,1,4,4,2,1,2,2,2,48,NA,NA,2,12,3,3,5,26
"2489",1,1,NA,NA,NA,2,2,3,NA,0,NA,NA,2,NA,2,0,NA,75
"2490",1,1,NA,NA,NA,NA,3,2,1,52,2,2,2,9,1,6,NA,46
"2491",1,NA,NA,NA,NA,NA,2,3,NA,0,2,4,2,NA,2,2,NA,83
"2492",1,NA,4,2,1,NA,3,2,1,52,2,3,2,7,3,5,NA,25
"2493",1,NA,1,1,3,1,3,2,1,16,NA,NA,2,9,3,1,NA,55
"2494",1,NA,3,1,2,2,2,2,2,NA,NA,NA,1,11,2,NA,NA,56
"2495",1,NA,NA,NA,NA,2,1,2,1,0,2,1,1,NA,3,3,NA,43
"2496",1,2,NA,NA,NA,2,1,2,1,0,NA,NA,2,NA,2,0,NA,77
"2497",1,2,NA,NA,NA,2,1,3,1,0,NA,NA,1,NA,1,NA,NA,37
"2498",1,1,NA,NA,NA,2,2,3,NA,0,NA,NA,3,NA,2,0,NA,67
"2499",1,4,NA,NA,NA,2,2,2,1,52,1,2,2,11,2,5,NA,43
"2500",1,NA,4,2,3,2,2,2,2,52,NA,NA,2,12,3,0,NA,53
"2501",1,NA,NA,NA,NA,2,2,3,1,0,1,2,3,NA,2,1,NA,79
"2502",1,NA,NA,NA,NA,NA,2,2,1,0,1,2,2,NA,3,4,NA,35
"2503",1,1,NA,NA,NA,2,3,1,NA,0,NA,NA,2,NA,2,0,5,58
"2504",2,NA,NA,NA,NA,NA,1,3,NA,0,1,1,1,NA,2,4,NA,67
"2505",1,1,NA,NA,NA,2,2,3,1,0,2,3,NA,NA,3,0,NA,88
"2506",1,NA,NA,NA,NA,NA,3,1,1,0,2,3,2,NA,3,0,NA,54
"2507",0,NA,1,1,3,NA,2,2,2,8,3,4,3,1,1,NA,6,22
"2508",2,NA,4,2,1,NA,3,2,2,52,2,2,2,11,5,1,NA,41
"2509",1,4,NA,NA,NA,2,3,2,2,52,NA,NA,3,3,3,2,3,38
"2510",1,NA,3,1,2,NA,3,2,1,40,2,3,3,12,3,0,NA,46
"2511",1,1,NA,NA,NA,1,2,3,2,0,NA,NA,2,NA,3,4,5,49
"2512",2,5,1,1,2,1,3,2,2,52,NA,NA,1,12,2,5,NA,34
